tconst	titleType	genres	runtimeMinutes	startYear	endYear	durationYears	nEpisodes	isAdult	averageRating	numVotes
tt0878801	tvSeries	Comedy,Drama,Musical	60	2007	2007	0	8	0	3.1	558
tt0879688	tvSeries	Action,Crime,Drama	42	2007	2011	4	68	0	7.5	2105
tt0880557	tvSeries	Action,Sci-Fi,Thriller	60	2007	2007	0	9	0	5.8	8182
tt0883625	tvSeries	Adventure,Animation,Comedy	26	2006	2016	10	137	0	5.6	1005
tt0883772	tvSeries	Adventure,Reality-TV	60	2006	2020	14	78	0	8.1	22441
tt0885435	tvSeries	Reality-TV	60	2007	2020	13	27	0	4.6	1684
tt0885761	tvSeries	Action,Crime,Drama	60	2007	2010	3	18	0	7.4	1493
tt0885981	tvSeries	Comedy,Drama,Romance	60	2001	2002	1	50	0	7.7	845
tt0886665	tvSeries	Game-Show	30	2006	2007	1	129	0	6.1	194
tt0887305	tvSeries	Animation,Family,Fantasy	24	2007	2008	1	40	0	6.1	175
tt0887564	tvSeries	Comedy,Sport,Talk-Show	120	1990	2001	11	0	0	8.3	213
tt0887788	tvSeries	Comedy	22	2007	2007	0	17	0	2.5	676
tt0888242	tvSeries	Crime,Drama,Mystery	30	2006	2011	5	13	0	6.3	160
tt0888279	tvSeries	Comedy,Drama	30	2006	2006	0	18	0	7.8	542
tt0888280	tvSeries	Comedy,Family,Musical	23	2007	2009	2	42	0	3.5	3137
tt0888420	tvSeries	Documentary	10	2006	2011	5	30	0	7.8	214
tt0890871	tvSeries	Action,Animation,Drama	24	2004	2004	0	12	0	6.7	333
tt0891369	tvSeries	Animation,Comedy,Family	3	1998	2012	14	210	0	6.2	992
tt0892187	tvSeries	Adventure,Drama,Family	12	2006	2009	3	404	0	7.4	560
tt0892518	tvSeries	Drama,Fantasy,Thriller	52	2006	2006	0	6	0	7.3	153
tt0892535	tvSeries	Comedy,Drama,Fantasy	60	2008	2009	1	26	0	7.7	9944
tt0892644	tvSeries	Comedy,News	25	2002	2013	11	136	0	8.3	158
tt0892700	tvSeries	Action,Adventure,Animation	11	2008	2015	7	95	0	7.5	17842
tt0892861	tvSeries	Animation,Comedy,Drama	25	2006	2007	1	25	0	7.4	1041
tt0896228	tvSeries	Adventure,Comedy,Family	30	2007	2009	2	104	0	6.5	932
tt0896232	tvSeries	Biography,Documentary	60	1990	2005	15	286	0	8.6	402
tt0896527	tvSeries	Action,Crime,Drama	60	2008	2010	2	38	0	7.0	851
tt0897331	tvSeries	Sci-Fi,Short	1	2006	2006	0	13	0	7.4	244
tt0898241	tvSeries	Comedy	30	2006	2010	4	24	0	7.6	674
tt0898266	tvSeries	Comedy,Romance	22	2007	2019	12	280	0	8.1	773496
tt0898332	tvSeries	Comedy,Mystery,Romance	22	2007	2009	2	35	0	7.3	10637
tt0899039	tvSeries	Comedy	60	2007	2007	0	7	0	6.2	366
tt0899126	tvSeries	Comedy,Music,Talk-Show	62	2009	2010	1	145	0	8.0	8465
tt0899203	tvSeries	Comedy,Drama	25	2007	2010	3	16	0	7.9	2963
tt0899258	tvSeries	Action,Adventure,Animation	30	2006	2008	2	104	0	7.7	4133
tt0901176	tvSeries	Action,Adventure,Animation	30	2006	2009	3	58	0	6.3	406
tt0902618	tvSeries	Drama	45	2007	2007	0	11	0	7.7	1672
tt0902981	tvSeries	Drama,War	208	2006	2006	0	4	0	7.4	928
tt0903437	tvSeries	Action,Adventure,Animation	23	1983	1984	1	24	0	8.5	595
tt0903747	tvSeries	Crime,Drama,Thriller	49	2008	2013	5	62	0	9.4	1671014
tt0904208	tvSeries	Comedy,Drama	28	2007	2014	7	84	0	8.3	177639
tt0904627	tvSeries	Comedy	30	2007	2009	2	28	0	7.6	680
tt0904992	tvSeries	Comedy,Drama	35	2006	2009	3	22	0	8.1	334
tt0905574	tvSeries	Drama,Family	80	2006	2009	3	90	0	5.3	3121
tt0906069	tvSeries	Comedy,Drama,Romance	50	2007	2017	10	101	0	5.6	1619
tt0906924	tvSeries	Comedy,Romance	60	2000	2002	2	1	0	6.0	402
tt0907702	tvSeries	Crime,Drama,Mystery	90	2005	2013	8	32	0	7.6	5651
tt0907825	tvSeries	Game-Show	210	2006	2015	9	55	0	7.0	1280
tt0907831	tvSeries	Crime,Drama,Mystery	60	2007	2011	4	20	0	7.3	524
tt0908454	tvSeries	Comedy,Romance	29	2007	2019	12	22	0	8.1	19563
tt0912343	tvSeries	Comedy,Music	11	2007	2017	10	56	0	7.5	11341
tt0914387	tvSeries	Crime,Drama,Mystery	60	2007	2012	5	59	0	8.1	29464
tt0915414	tvSeries	Comedy	30	2008	2008	0	13	0	5.4	850
tt0917551	tvSeries	Animation,Comedy,Family	24	2008	2011	3	57	0	5.3	2428
tt0920489	tvSeries	Crime,Drama,Mystery	95	1999	2021	22	37	0	8.3	3698
tt0921875	tvSeries	Reality-TV	45	2007	2007	0	5	0	5.0	189
tt0923293	tvSeries	Comedy	22	2007	2012	5	92	0	5.7	2478
tt0924168	tvSeries	Animation,Comedy,Family	8	1979	2005	26	25	0	7.9	173
tt0925266	tvSeries	Comedy,Drama,Fantasy	44	2007	2009	2	22	0	8.3	56035
tt0926732	tvSeries	Comedy,Family	30	2007	2009	2	31	0	5.7	1968
tt0927170	tvSeries	Comedy	45	2007	2008	1	25	0	6.8	830
tt0928093	tvSeries	Animation,Comedy,Drama	22	2006	2007	1	24	0	7.5	1518
tt0928099	tvSeries	Animation,Comedy,Drama	25	2007	2010	3	45	0	8.1	1222
tt0928368	tvSeries	Comedy,Family,Musical	25	2003	2015	12	223	0	8.4	557
tt0928414	tvSeries	Crime,Drama,Sci-Fi	60	2008	2008	0	8	0	7.4	7082
tt0929638	tvSeries	Adventure,Drama,Family	30	2006	2006	0	24	0	6.7	378
tt0931795	tvSeries	Comedy,Family,Mystery	22	1985	1988	3	47	0	8.3	370
tt0934701	tvSeries	Animation,Family,Fantasy	30	2007	2011	4	40	0	5.3	1034
tt0934744	tvSeries	Comedy	30	2007	2010	3	20	0	6.9	523
tt0934814	tvSeries	Action,Comedy,Drama	43	2007	2012	5	91	0	8.2	134623
tt0935095	tvSeries	Crime,Drama,Mystery	60	2008	2012	4	61	0	7.3	11641
tt0936451	tvSeries	Documentary	60	2007	2007	0	13	0	7.1	187
tt0936458	tvSeries	Comedy	30	2008	2008	0	8	0	7.6	6381
tt0937403	tvSeries	Action	22	2008	2009	1	41	0	6.9	493
tt0938567	tvSeries	Comedy,Drama	60	2008	2008	0	7	0	6.5	2781
tt0938853	tvSeries	Drama,Family	60	2007	2008	1	13	0	6.8	518
tt0939806	tvSeries	Comedy	30	2007	2007	0	26	0	6.0	337
tt0940629	tvSeries	Drama	45	2007	2007	0	170	0	6.5	339
tt0940634	tvSeries	Drama	90	2006	2008	2	65	0	7.8	383
tt0940874	tvSeries	Animation,Drama,Fantasy	24	2005	2005	0	15	0	7.2	1370
tt0942905	tvSeries	Comedy,Sci-Fi	118	2007	2008	1	18	0	5.4	354
tt0943690	tvSeries	Action,Comedy,Crime	28	2007	2014	7	88	0	6.3	1172
tt0944947	tvSeries	Action,Adventure,Drama	57	2011	2019	8	73	0	9.2	1954559
tt0945531	tvSeries	Talk-Show	50	2005	2020	15	2133	0	7.1	593
tt0945703	tvSeries	Comedy	30	2007	2009	2	41	0	5.5	267
tt0948103	tvSeries	Action,Adventure,Animation	24	2007	2008	1	28	0	8.3	17019
tt0948186	tvSeries	Action,Adventure,Crime	60	2007	2008	1	29	0	5.9	166
tt0948538	tvSeries	Fantasy,Romance,Sci-Fi	45	2007	2007	0	13	0	8.0	9272
tt0949686	tvSeries	Action,Adventure,Crime	120	2007	2007	0	2	0	6.3	2375
tt0950701	tvSeries	Animation,Comedy	900	2008	2012	4	30	0	8.2	6369
tt0950721	tvSeries	Comedy	30	2007	2008	1	17	0	6.5	2181
tt0952665	tvSeries	Action,Crime,Drama	60	2007	2008	1	11	0	6.5	1377
tt0953931	tvSeries	Drama	90	2006	2011	5	97	0	3.8	1086
tt0955211	tvSeries	Action,Crime,Drama	48	2008	2016	8	70	0	7.1	478
tt0955250	tvSeries	Drama	60	2007	2007	0	13	0	7.1	1287
tt0955322	tvSeries	Adventure,Comedy,Drama	45	2007	2009	2	31	0	7.7	24045
tt0955346	tvSeries	Drama,Fantasy,Horror	60	2007	2008	1	17	0	7.6	24236
tt0955353	tvSeries	Crime,Drama,Mystery	60	2007	2008	1	13	0	7.2	2574
tt0956282	tvSeries	Drama	50	2007	2014	7	36	0	7.9	235
tt0956324	tvSeries	Comedy	50	2007	2015	8	68	0	8.1	256
tt0958228	tvSeries	Family,Game-Show	60	2007	2019	12	211	0	4.9	2468
tt0958611	tvSeries	Drama,Horror,Mystery	30	2007	2009	2	29	0	5.1	820
tt0959086	tvSeries	Action,Adventure,Drama	60	2007	2008	1	21	0	4.9	3057
tt0959601	tvSeries	Comedy	30	2007	2018	11	74	0	7.4	5141
tt0960136	tvSeries	Drama	45	2007	2009	2	23	0	7.2	11824
tt0960152	tvSeries	Crime,Drama,Romance	60	2007	2008	1	187	0	6.7	244
tt0960157	tvSeries	Documentary	60	2006	2009	3	28	0	7.9	257
tt0960554	tvSeries	Comedy	30	2007	2019	12	35	0	6.4	604
tt0961121	tvSeries	Adventure,Animation,Family	23	2006	2008	2	41	0	5.9	361
tt0962744	tvSeries	Drama	60	2007	2008	1	218	0	7.5	175
tt0962826	tvSeries	Action,Adventure,Animation	25	2006	2006	0	24	0	8.0	14030
tt0963540	tvSeries	Adventure,Animation,Comedy	30	2007	2007	0	26	0	5.3	254
tt0964941	tvSeries	Documentary,History	55	2008	2019	11	18	0	8.0	224
tt0964948	tvSeries	Comedy,News,Talk-Show	60	2007	2017	10	1881	0	7.4	1045
tt0965394	tvSeries	Action,Drama,Fantasy	44	2008	2011	3	59	0	7.3	20690
tt0965404	tvSeries	Adventure,Animation,Comedy	24	2011	2022	11	114	0	6.3	1464
tt0965546	tvSeries	Comedy,Drama,Romance	47	2006	2006	0	11	0	8.0	2120
tt0965547	tvSeries	Animation,Comedy,Drama	22	1993	1996	3	101	0	8.7	5256
tt0965568	tvSeries	Action,Adventure,Animation	24	2006	2006	0	12	0	6.5	183
tt0968237	tvSeries	Animation,Drama,Fantasy	25	2006	2007	1	26	0	7.9	437
tt0969007	tvSeries	Drama	60	2008	2010	2	16	0	7.6	2004
tt0969670	tvSeries	Animation,Comedy,Crime	25	2007	2013	6	64	0	8.3	1568
tt0969784	tvSeries	Crime,Drama,Horror	25	1978	1981	3	55	0	7.4	213
tt0972412	tvSeries	Comedy,Drama,Romance	60	2007	2013	6	112	0	6.7	25365
tt0972534	tvSeries	Comedy,Family,Romance	30	2007	2012	5	95	0	6.7	37610
tt0972661	tvSeries	Animation,Comedy,Fantasy	24	2006	2006	0	13	0	6.7	225
tt0972735	tvSeries	Animation,Drama,Fantasy	23	2005	2006	1	25	0	7.3	229
tt0974077	tvSeries	Drama	469	2007	2010	3	7	0	8.3	9455
tt0976014	tvSeries	Comedy,Drama,Family	60	2007	2011	4	74	0	7.5	24248
tt0976015	tvSeries	Comedy	30	2007	2014	7	25	0	7.2	867
tt0976192	tvSeries	Action,Adventure,Animation	23	2008	2009	1	26	0	8.3	13556
tt0978032	tvSeries	Action,Fantasy,Horror	24	2005	2006	1	26	0	7.8	219
tt0978036	tvSeries	News,Reality-TV,Sport	30	2006	2016	10	18	0	8.2	194
tt0978061	tvSeries	Biography,Drama,History	60	2006	2007	1	81	0	8.0	2687
tt0978076	tvSeries	Drama	36	2007	2010	3	21	0	7.9	1956
tt0978205	tvSeries	Animation,Drama,Romance	23	2005	2006	1	26	0	7.0	379
tt0978540	tvSeries	Action,Adventure,Animation	24	2005	2006	1	26	0	7.4	196
tt0978553	tvSeries	Action,Adventure,Animation	24	2006	2006	0	13	0	7.0	2015
tt0979432	tvSeries	Crime,Drama,History	55	2010	2014	4	57	0	8.5	183216
tt0981216	tvSeries	Comedy,Sci-Fi	30	2007	2008	1	15	0	4.3	2468
tt0981250	tvSeries	Reality-TV	30	2003	2011	8	225	0	5.1	161
tt0981456	tvSeries	Action,Animation,Drama	24	2001	2007	6	48	0	7.6	1436
tt0983514	tvSeries	Reality-TV	60	2007	2014	7	92	0	7.5	12466
tt0983962	tvSeries	Action,Animation,Comedy	24	2007	2008	1	52	0	7.0	305
tt0983983	tvSeries	Animation,Comedy,Family	7	2007	2020	13	171	0	8.2	13812
tt0985073	tvSeries	Comedy,Drama,Romance	45	2007	2007	0	179	0	6.8	413
tt0985344	tvSeries	Action,Adventure,Animation	24	2007	2007	0	26	0	8.0	13198
tt0985984	tvSeries	Action,Adventure,Animation	25	2004	2005	1	12	0	6.3	203
tt0986340	tvSeries	Comedy	30	2006	2006	0	11	0	8.4	1089
tt0988818	tvSeries	Action,Animation,Comedy	25	2005	2018	13	375	0	8.7	9806
tt0988820	tvSeries	Crime,Drama,Mystery	90	2001	2008	7	23	0	7.4	4782
tt0988824	tvSeries	Action,Adventure,Animation	24	2007	2017	10	502	0	8.6	111141
tt0989773	tvSeries	Comedy	30	2007	2009	2	26	0	6.1	512
tt0989895	tvSeries	Animation,Comedy,Drama	30	1996	1997	1	35	0	7.7	518
tt0991051	tvSeries	Animation,Comedy,Romance	24	2005	2005	0	12	0	5.9	156
tt0991261	tvSeries	Comedy,Crime	47	2007	2008	1	14	0	8.0	764
tt0991266	tvSeries	Drama,Thriller	130	2007	2010	3	13	0	7.5	1139
tt0991290	tvSeries	Drama,Family,Romance	80	2007	2008	1	51	0	5.0	233
tt0992966	tvSeries	Comedy,Drama,Family	45	2000	2003	3	92	0	8.7	4440
tt0994314	tvSeries	Action,Animation,Drama	24	2006	2012	6	54	0	8.7	62349
tt0995479	tvSeries	Comedy,Romance	33	2007	2008	1	328	0	4.4	290
tt0995941	tvSeries	Action,Animation,Drama	24	2007	2010	3	42	0	7.7	11577
tt0996239	tvSeries	Comedy,Fantasy	45	2006	2012	6	23	0	3.7	384
tt0996275	tvSeries	Animation,Drama,Romance	25	2006	2006	0	26	0	6.9	676
tt0996557	tvSeries	Comedy,Drama	30	2007	2009	2	26	0	3.6	327
tt0997016	tvSeries	Drama	312	2007	2010	3	12	0	7.9	292
tt0997020	tvSeries	Action,Adventure,Animation	24	2005	2006	1	26	0	8.0	496
tt0997404	tvSeries	Action,Adventure,Comedy	25	2007	2008	1	49	0	7.7	435
tt1000022	tvSeries	Game-Show,Reality-TV	60	2007	2019	12	94	0	4.7	196
tt1000734	tvSeries	Drama	30	2007	2011	4	32	0	7.4	13414
tt1000779	tvSeries	Crime,Drama,Romance	45	2004	2015	11	109	0	8.2	1498
tt1001481	tvSeries	Drama	30	2007	2008	1	17	0	6.6	216
tt1001482	tvSeries	Comedy,Drama,Romance	30	2009	2011	2	36	0	7.9	23235
tt1001484	tvSeries	Action,Animation,Comedy	30	2008	2009	1	27	0	7.4	231
tt10023178	tvSeries	Comedy,Talk-Show	30	2019	2021	2	177	0	1.5	7139
tt1002836	tvSeries	Animation,Family,Mystery	30	2007	2010	3	71	0	6.4	154
tt1002838	tvSeries	Comedy,Talk-Show	22	2007	2014	7	1163	0	5.9	4572
tt1003229	tvSeries	Comedy	45	2006	2007	1	32	0	5.8	158
tt10036104	tvSeries	Documentary,Horror	30	2020	2022	2	7	0	7.1	1254
tt10044952	tvSeries	Adventure,Reality-TV	20	2019	2019	0	9	0	6.7	2520
tt10049610	tvSeries	Drama,Romance	40	2020	2020	0	9	0	6.3	537
tt10050778	tvSeries	Documentary	30	2019	2019	0	9	0	8.0	2670
tt10055734	tvSeries	Crime,Fantasy,Romance	60	2019	2019	0	16	0	7.1	1908
tt10064124	tvSeries	Crime,Drama,Mystery	50	2020	2020	0	11	0	7.1	2260
tt10066026	tvSeries	Animation,Sport	23	2018	2019	1	24	0	7.3	180
tt10069398	tvSeries	Comedy,Drama,Romance	29	2019	2020	1	12	0	7.7	13479
tt10075318	tvSeries	Drama,Fantasy,Mystery	40	2019	2021	2	24	0	7.1	21256
tt1008108	tvSeries	Crime,Drama,Fantasy	60	2008	2010	2	24	0	8.2	10039
tt1008325	tvSeries	Crime,Mystery	45	2006	2008	2	58	0	7.3	683
tt10098620	tvSeries	Comedy,Drama,Romance	30	2020	2021	1	12	0	7.5	9887
tt1010360	tvSeries	Drama,Mystery,Romance	490	2008	2009	1	10	0	7.5	312
tt10110244	tvSeries	Drama,Music	45	2019	2019	0	20	0	9.1	715
tt10110350	tvSeries	Crime,Drama,Music	49	2019	2020	1	50	0	9.1	1711
tt10147676	tvSeries	Drama,Romance	120	2019	2019	0	9	0	5.5	218
tt10148174	tvSeries	Drama,Horror,Sci-Fi	60	2020	2021	1	20	0	4.4	13555
tt10149980	tvSeries	Drama,Romance,Thriller	50	2019	2020	1	13	0	6.3	187
tt10150154	tvSeries	Comedy,Game-Show	60	2020	2020	0	8	0	5.8	300
tt10160592	tvSeries	Comedy,Drama,Fantasy	35	2019	2019	0	32	0	7.8	1749
tt1016126	tvSeries	Comedy,Drama,Family	23	2007	2010	3	81	0	4.9	893
tt10162496	tvSeries	Adventure,Documentary,History	35	2020	2020	0	8	0	8.1	783
tt10166602	tvSeries	Comedy,Drama,Romance	30	2020	2022	2	28	0	8.1	13427
tt10167284	tvSeries	Animation,Comedy,Family	3	2019	2020	1	10	0	6.8	1947
tt10183430	tvSeries	Comedy	23	2019	2019	0	8	0	7.1	740
tt10183478	tvSeries	Comedy,Fantasy,Romance	35	2019	2019	0	40	0	7.0	281
tt1018501	tvSeries	Action,Crime,Drama	120	2007	2016	9	300	0	6.3	8131
tt10186846	tvSeries	Comedy	15	2019	2019	0	8	0	7.5	2852
tt1019037	tvSeries	Animation,Comedy,Drama	24	2004	2005	1	13	0	6.4	450
tt10192576	tvSeries	Drama,Romance	35	2019	2019	0	32	0	7.9	2316
tt10193046	tvSeries	Drama,Music,Sci-Fi	60	2020	2020	0	10	0	5.5	1784
tt10195772	tvSeries	Drama	60	2020	2020	0	10	0	5.7	187
tt10199718	tvSeries	Drama,Thriller	49	2019	2021	2	24	0	6.2	554
tt1020116	tvSeries	Comedy	25	2007	2010	3	42	0	8.5	3606
tt10204658	tvSeries	Animation,Drama,Romance	23	2020	2020	0	18	0	6.9	695
tt10207514	tvSeries	Comedy,Documentary,Drama	22	2019	2019	0	7	0	8.6	429
tt10220588	tvSeries	Drama,Fantasy,Horror	80	2019	2019	0	16	0	8.2	7147
tt10223702	tvSeries	Animation,Comedy,Fantasy	23	2019	2019	0	12	0	7.4	168
tt1023351	tvSeries	Comedy	30	2007	2008	1	13	0	5.5	479
tt1024167	tvSeries	Reality-TV	43	2008	2015	7	111	0	4.6	1397
tt10243692	tvSeries	Crime,Documentary	351	2019	2019	0	7	0	7.6	1615
tt1024810	tvSeries	Drama,Mystery,Thriller	75	2007	2010	3	71	0	8.2	4882
tt1024932	tvSeries	Crime,Drama,Mystery	60	2007	2011	4	84	0	7.5	1350
tt10253244	tvSeries	Drama,Romance	70	2019	2019	0	16	0	7.9	1204
tt10262630	tvSeries	Crime,Drama	50	2020	2020	0	10	0	7.7	5571
tt10265146	tvSeries	Animation,Comedy,Romance	23	2018	2018	0	12	0	6.6	207
tt10265158	tvSeries	Comedy,Romance	45	2019	2019	0	24	0	8.1	1903
tt10266874	tvSeries	Action,Adventure,Drama	50	2020	2020	0	10	0	6.8	8140
tt10267146	tvSeries	Comedy	30	2019	2020	1	16	0	7.8	397
tt10271544	tvSeries	Documentary	45	2020	2020	0	9	0	8.1	743
tt10276062	tvSeries	Comedy,Family	22	2019	2021	2	36	0	6.3	2431
tt1029211	tvSeries	Animation,Comedy,Family	22	2008	2009	1	55	0	7.5	1021
tt10294164	tvSeries	Comedy,Drama	60	2019	2019	0	19	0	7.1	6295
tt10311562	tvSeries	Comedy	36	2020	2020	0	8	0	6.7	4615
tt10312776	tvSeries	Drama	43	2019	2019	0	10	0	6.8	2284
tt1031283	tvSeries	Animation,Comedy,Crime	10	2007	2014	7	37	0	7.7	7104
tt10312964	tvSeries	Comedy,Drama,Musical	42	2020	2020	0	13	0	6.3	2372
tt10313066	tvSeries	Crime,Drama	44	2019	2020	1	18	0	7.5	11070
tt10313338	tvSeries	Documentary	500	1994	1994	0	10	0	8.9	187
tt10314462	tvSeries	Comedy,Drama,Musical	60	2020	2021	1	25	0	8.1	15326
tt10319866	tvSeries	Comedy,Romance	120	2019	2019	0	23	0	6.9	1672
tt10324306	tvSeries	Comedy,Romance	120	2019	2020	1	38	0	6.5	1735
tt10327294	tvSeries	Comedy	22	2020	2020	0	10	0	5.9	2005
tt10327354	tvSeries	Crime,Drama,Mystery	44	2019	2021	2	33	0	7.7	19780
tt10327526	tvSeries	Drama	43	2020	2020	0	10	0	6.2	1659
tt10327830	tvSeries	Biography,Crime,Drama	43	2020	2021	1	23	0	7.7	6890
tt1032831	tvSeries	Animation,Comedy,Family	30	1973	1973	0	26	0	8.0	1258
tt10329028	tvSeries	Comedy,Drama,Family	22	2019	2021	2	31	0	7.2	4068
tt10329042	tvSeries	Drama	44	2019	2022	3	58	0	6.7	4441
tt10329044	tvSeries	Comedy	21	2020	2020	0	8	0	5.9	794
tt10329046	tvSeries	Comedy,Music	22	2019	2020	1	13	0	6.7	2162
tt10333650	tvSeries	Action,Adventure,Comedy	24	2019	2020	1	45	0	8.0	300
tt1034360	tvSeries	Documentary,History	60	2003	2009	6	42	0	7.7	255
tt1034368	tvSeries	Comedy,Romance	100	2007	2011	4	170	0	5.5	2206
tt1034818	tvSeries	Adventure,Drama,Fantasy	30	2007	2007	0	13	0	5.8	312
tt10351232	tvSeries	Comedy,Drama,Romance	22	2019	2020	1	198	0	7.5	562
tt10367818	tvSeries	Action,Drama	44	2019	2019	0	83	0	5.4	202
tt10367990	tvSeries	Action,Crime	44	2019	2019	0	10	0	6.5	1054
tt10370806	tvSeries	Comedy,Talk-Show	44	2019	2021	2	25	0	6.7	276
tt10370978	tvSeries	Crime,Horror,Mystery	60	2020	2020	0	8	0	6.8	277
tt10374050	tvSeries	Comedy,Romance	120	2019	2019	0	34	0	5.9	384
tt10375568	tvSeries	Thriller	45	2020	2020	0	8	0	6.7	3955
tt1037629	tvSeries	Documentary	60	2006	2013	7	82	0	7.7	261
tt10376904	tvSeries	Crime,Documentary	144	2019	2019	0	4	0	6.3	991
tt10377430	tvSeries	Action,Drama,Romance	120	2019	2019	0	27	0	6.3	584
tt10382912	tvSeries	Comedy,Crime,Drama	60	2019	2019	0	161	0	7.0	163
tt10384024	tvSeries	Biography,Documentary	60	2019	2019	0	5	0	8.1	209
tt10394706	tvSeries	Action,Adventure,Animation	92	2020	2020	0	12	0	6.7	2326
tt10394770	tvSeries	Reality-TV	50	2020	2020	0	10	0	7.3	3485
tt10394778	tvSeries	Adventure,Sci-Fi	43	2020	2020	0	10	0	5.1	1909
tt10399630	tvSeries	Animation,Comedy,Drama	25	1983	1986	3	26	0	7.8	613
tt10404664	tvSeries	Comedy,Horror,Sci-Fi	30	2019	2019	0	6	0	7.1	1755
tt10404698	tvSeries	Drama,Fantasy,Horror	50	2020	2020	0	8	0	5.6	2656
tt10405394	tvSeries	Drama,Thriller	70	2019	2019	0	16	0	8.2	1139
tt10405674	tvSeries	Crime,Drama,Thriller	65	2019	2019	0	16	0	7.9	376
tt10406128	tvSeries	Drama,History,Romance	35	2019	2019	0	40	0	8.2	1812
tt10417836	tvSeries	Comedy	30	2019	2021	2	18	0	7.2	1874
tt1042461	tvSeries	Comedy	25	2007	2007	0	8	0	6.7	303
tt10436362	tvSeries	Comedy,Family	25	2021	2021	0	10	0	6.9	1031
tt1043721	tvSeries	Comedy	30	2008	2008	0	13	0	5.7	531
tt1043776	tvSeries	Animation,Comedy,Family	28	2008	2016	8	135	0	6.7	1010
tt1043820	tvSeries	Adventure,Animation,Comedy	22	2007	2009	2	53	0	7.1	725
tt1043822	tvSeries	Comedy,Crime,Drama	55	2007	2008	1	25	0	8.9	7632
tt10443362	tvSeries	Action,Animation,Fantasy	23	2019	2019	0	12	0	6.8	735
tt1044418	tvSeries	Comedy,Family,Music	25	2009	2010	1	34	0	4.7	5993
tt1044551	tvSeries	Animation,Comedy	5	1960	1961	1	130	0	6.6	468
tt10449632	tvSeries	Drama	35	2019	2019	0	24	0	7.2	220
tt1045779	tvSeries	Drama	30	2007	2009	2	142	0	3.4	529
tt10462338	tvSeries	Thriller	52	2019	2022	3	11	0	5.3	160
tt1046904	tvSeries	Comedy	30	2007	2011	4	23	0	5.1	814
tt10470444	tvSeries	Animation,Comedy,Drama	24	2019	2019	0	12	0	7.4	216
tt10473306	tvSeries	Adventure,Drama,Family	44	2019	2021	2	12	0	7.2	2086
tt10474124	tvSeries	Drama,Romance	65	2019	2019	0	16	0	7.6	378
tt10474134	tvSeries	Drama,Thriller	426	2020	2021	1	9	0	7.0	723
tt10476544	tvSeries	Action,Drama	120	2019	2020	1	34	0	6.2	164
tt1047801	tvSeries	Comedy,Music,Short	5	2005	2010	5	12	0	8.5	290
tt10478020	tvSeries	Documentary	59	2019	2019	0	3	0	6.4	209
tt10478054	tvSeries	Action,Adventure,Drama	45	2021	2021	0	10	0	6.5	9817
tt1048176	tvSeries	Comedy	30	2018	2018	0	13	0	5.1	1076
tt10482560	tvSeries	Action,Adventure,Animation	24	2020	2020	0	30	0	8.1	5077
tt10483250	tvSeries	Action,Adventure,Animation	24	2019	2019	0	12	0	8.1	1252
tt10483610	tvSeries	Crime,Drama,Mystery	312	2019	2020	1	13	0	6.6	4127
tt10495654	tvSeries	Crime,Drama	50	2020	2021	1	14	0	6.7	368
tt1051155	tvSeries	Documentary,History	45	2007	2015	8	90	0	8.7	5724
tt1051220	tvSeries	Adventure,Fantasy,Sci-Fi	42	2016	2017	1	20	0	7.2	58745
tt10516352	tvSeries	Comedy,Drama,Romance	40	2020	2021	1	16	0	7.5	13331
tt10526388	tvSeries	Mystery,Thriller	23	1997	1998	1	238	0	9.8	754
tt10532640	tvSeries	Action,Adventure,Fantasy	45	2019	2019	0	1	0	7.8	279
tt1055136	tvSeries	Action,Adventure,Animation	22	2008	2013	5	44	0	4.1	419
tt10551640	tvSeries	Action,Crime,History	45	2019	2019	0	48	0	7.8	541
tt1055335	tvSeries	Action,Animation,Family	20	2007	2009	2	42	0	6.6	2159
tt10554898	tvSeries	Action,Adventure,Drama	50	2019	2019	0	50	0	9.0	5591
tt1056152	tvSeries	Documentary,Reality-TV	42	2006	2011	5	99	0	6.6	344
tt10562574	tvSeries	Drama,Romance	50	2019	2020	1	13	0	8.1	1294
tt1056302	tvSeries	Game-Show,Music,Reality-TV	60	2007	2011	4	86	0	4.8	682
tt10584608	tvSeries	Comedy,Crime,Drama	50	2020	2020	0	10	0	7.7	10465
tt1058595	tvSeries	Drama	58	2008	2008	0	5	0	6.7	195
tt1059247	tvSeries	Drama,Family,Romance	90	2007	2008	1	51	0	5.1	415
tt1059455	tvSeries	Action,Biography,Drama	45	2008	2008	0	50	0	7.0	1422
tt1059475	tvSeries	Action,Crime,Drama	41	2008	2012	4	75	0	7.7	17341
tt1059741	tvSeries	Animation,Comedy,Family	30	2005	2008	3	45	0	6.2	515
tt10613844	tvSeries	Crime,Horror,Mystery	60	2019	2019	0	10	0	7.9	3909
tt10614024	tvSeries	Comedy,History,Romance	70	2019	2019	0	16	0	6.9	190
tt10618950	tvSeries	Action,Comedy,Crime	25	2015	2017	2	68	0	8.7	481
tt10619444	tvSeries	Action,Animation,Sci-Fi	25	2019	2019	0	12	0	7.0	514
tt10619486	tvSeries	Action,Comedy,Drama	27	2021	2021	0	8	0	5.6	1229
tt10623550	tvSeries	Action,Crime,Drama	111	2020	2020	0	14	0	5.7	1367
tt10625812	tvSeries	Drama,Thriller	48	2020	2020	0	6	0	7.0	940
